place_id,address,lat,lng,place,place_type,category,region_id,popularity
75,경기 포천시 영북면 산정리 191-1,38.0685122323278,127.323645835279,포천 산정호수,관광지,"['자연', '휴양']",0,0.6515786126868908
76,강원특별자치도 평창군 대관령면 차항리 316,37.7159195337592,128.676798655383,대관령눈꽃마을눈썰매장,액티비티,"['액티비티', '자연']",4,0.5186186402447335
77,서울 도봉구 방학동 산 63-1,37.6624058877872,127.023040435435,가든포차,음식점,['맛집'],0,0.6803840673607126
78,경남 거창군 거창읍 송정리 산 59,35.6684385345246,127.879627458765,망덕산,관광지,"['경치', '자연']",2,0.9133111950614972
79,강원특별자치도 강릉시 교동 95-10,37.7645195812136,128.899617238918,동해산타열차,관광지,"['경치', '바다']",4,0.9150808625357392
80,경북 청도군 각북면 남산리 1329-3,35.6904838909785,128.572020271728,군불로찜질방,찜질방,"['휴양', '오락']",3,0.5405310070721527
81,경북 고령군 덕곡면 노리 584-1,35.7884106640752,128.193080557703,운무캠핑장,액티비티,"['산', '자연']",3,0.7764904145886204
82,충남 아산시 영인면 월선리 346-2,36.8724704218519,126.926329390587,피나클랜드 수목원,관광지,"['자연', '액티비티']",2,0.6768965271454299
83,충남 홍성군 홍성읍 오관리 412-6,36.5997000883381,126.661146205212,홍성 글로벌 바베큐 페스티벌,액티비티,"['오락', '문화']",2,0.6994794235017102
84,경기 이천시 마장면 오천리 175-1,37.2377115206513,127.351154052643,어름박골 캠핑장,액티비티,"['자연', '힐링']",0,0.9939472361377528
85,제주특별자치도 제주시 애월읍 어음리 3916,33.3901019408173,126.366630862509,9.81파크,액티비티,"['액티비티', '오락']",1,0.9046174873474908
86,충남 보령시 웅천읍,36.2317710847342,126.60115837838,독산해수욕장,관광지,"['바다', '자연']",2,0.7534895798281736
87,충남 태안군 원북면 황촌리 800-122,36.8873191460121,126.200997270995,캠프해놀,액티비티,"['바다', '힐링']",0,0.7537405496698084
88,경기 광주시 도척면 도웅리 산 33,37.3407647182545,127.289422510268,화담숲,관광지,"['경치', '자연']",0,0.9584910125539043
89,충남 태안군 이원면 내리 522-7,36.9343482434402,126.296670831015,태안 솔향기길 캠핑장,액티비티,"['바다', '힐링']",0,0.6875715657863976
90,전남 고흥군 동일면 백양리 988,34.5104243628792,127.457044569231,형제섬캠프타운,액티비티,"['바다', '힐링']",1,0.8909507966445438
91,충남 태안군 남면 몽산리,36.6822851901115,126.274385449031,몽산포 청솔캠핑장,액티비티,"['바다', '힐링']",2,0.8647831841314495
92,경기 남양주시 화도읍 금남리 123,37.6525382156451,127.370233192016,드림니닭,음식점,['맛집'],0,0.8686714213079193
93,강원특별자치도 영월군 주천면 판운리 463-5,37.2912399716185,128.326333075934,무주 깊은골 캠핑장,액티비티,"['자연', '힐링']",4,0.7278222966855246
94,충남 논산시 노성면 병사리 353-4,36.2774293109409,127.103456276046,더코지캠핑장,액티비티,"['자연', '힐링']",2,0.8426668076330467
95,충남 홍성군 홍북읍 상하리 88-20,36.6439403204609,126.661903257273,내포캠핑스퀘어,액티비티,"['자연', '힐링']",2,0.9186504422061206
96,충남 태안군 소원면 의항리 488,36.8126252312764,126.155866720853,바다와 파도소리 캠핑장,액티비티,"['바다', '휴양']",0,0.647846486894736
97,충남 서천군 마서면 덕암리 746,36.0366967152877,126.715173915094,서천 스테리움 캠핑장,액티비티,"['자연', '휴양']",2,0.8815836406782462
98,충남 태안군 소원면 의항리 977-13,36.7956138434997,126.147340471941,천만금 카페,카페,['카페'],0,0.7410016674275628
99,전남 여수시 교동 606-1,34.7391277224777,127.730129283306,여수 포차거리,음식점,['맛집'],1,0.7671572347208682
100,충남 당진시 송악읍 한진리 95-7,36.9711608754173,126.782566492057,선창횟집,음식점,['맛집'],0,0.7324113147358479
101,서울 은평구 진관동 346-7,37.6433079320019,126.942590761377,삼천리골돼지집,음식점,['맛집'],0,0.6874386753591615
102,강원특별자치도 양양군 양양읍 남문리,38.0735587080714,128.625044559538,양양 남대천 수영장(퐁당퐁당 물놀이장),관광지,"['액티비티', '자연']",4,0.876126130835756
103,강원특별자치도 평창군 봉평면 면온리 1120,37.5825421416807,128.326740667555,휘닉스 평창 워터파크,액티비티,"['액티비티', '휴양']",4,0.6959336620599224
104,경기 양주시 장흥면 석현리 201-9,37.7475943990262,126.947858597404,돌고개늘품,음식점,['맛집'],0,0.5906486342344531
105,경기 이천시 율현동 488-5,37.2524246648461,127.439713574329,코코몰디브,관광지,"['바다', '휴양']",0,0.8938690322107298
106,경남 남해군 미조면 송정리 1125-2,34.7224818924021,128.024902137221,송정솔바람해변캠핑장,액티비티,"['바다', '휴양']",1,0.6998462953552691
107,경기 양주시 장흥면 석현리 373-4,37.7357375054803,126.95067098887,계곡식당,음식점,['맛집'],0,0.7895697821461943
108,강원특별자치도 삼척시 원덕읍 갈남리 99-20,37.2807185546706,129.325092824415,갈남항,관광지,"['자연', '액티비티']",4,0.9911699064323325
109,경남 창원시 마산합포구 진전면 양촌리 1059-33,35.1256237625428,128.378916367679,더하루 캠핑파크,액티비티,"['휴양', '오락']",3,0.8238137410649884
110,전남 여수시 소호동 923,34.7333890318737,127.643422287354,여수 디오션 리조트 워터파크,액티비티,"['휴양', '오락']",1,0.7621977871890067
111,경기 포천시 소흘읍 이동교리 193-15,37.8232383736,127.12950723208,송우관광농원 페리아도 워터파크,액티비티,"['휴양', '오락']",0,0.6418997648912712
112,경남 함안군 산인면 모곡리 809-2,35.2818216941994,128.451901970578,함안드윌연수원,액티비티,"['휴양', '자연']",3,0.8545202794964251
113,경기 연천군 전곡읍 전곡리 689-2,38.0146018220096,127.056884784735,한탄강유원지,관광지,"['경치', '자연']",0,0.980206356805107
114,경기 양주시 장흥면 석현리 38,37.7549036925391,126.969133713461,계곡식당,음식점,['맛집'],0,0.854150441530722
115,경북 포항시 남구 장기면 신창리 304-29,35.8889477018537,129.524792747392,창바우마을캠핑장,관광지,"['바다', '휴양']",3,0.8849467206167657
116,서울 종로구 돈의동 51,37.5728050631156,126.99096553832,종삼육,음식점,['맛집'],0,0.6590855011885075
117,충남 태안군 태안읍 도내리 309-3,36.8128708370377,126.331098792281,가로림만라모스캠핑장,액티비티,"['바다', '힐링']",0,0.6566528014792807
118,부산 영도구 동삼동 산 19-2,35.0596949578329,129.079805736256,태종대해녀촌,음식점,['맛집'],3,0.6788067583232184
119,경기 용인시 처인구 남동 493-2,37.2164770398415,127.198253485483,신기로 BBQ라운지,음식점,['맛집'],0,0.7394029296588429
120,강원특별자치도 강릉시 성남동 60-2,37.753752203291,128.898073344911,강릉 중앙시장횟집,음식점,['맛집'],4,0.9466333945472457
121,강원특별자치도 강릉시 구정면 여찬리 34-2,37.7245869819274,128.887378471045,강릉342캠프,관광지,"['자연', '힐링']",4,0.733171038628126
122,서울 영등포구 영등포동4가 142,37.5198807372878,126.903573115557,영등포아빠네집,음식점,['맛집'],0,0.588205470687952
123,충남 당진시 석문면 초락도리 130,36.9890844100098,126.513220560184,주안호,음식점,['맛집'],0,0.7665703343157236
124,경기 가평군 상면 행현리 909-11,37.7752120980118,127.343927510598,오스트리아캠핑장,액티비티,"['산', '자연']",0,0.6298396265956944
125,전북특별자치도 완주군 화산면 종리 55-1,36.0135861746481,127.241102264743,민들레다람쥐캠핑장,액티비티,"['자연', '힐링']",2,0.8179512813119054
126,제주특별자치도 제주시 애월읍 소길리 155-106,33.4122174958603,126.393536428307,테디베어하우스 테지움,관광지,"['문화', '경치']",1,0.6693372052397399
127,경기 시흥시 정왕동 2063,37.3460104956463,126.685784381351,생각하는 정원,관광지,"['자연', '경치']",0,0.9757646387389078
128,경남 김해시 삼방동 792,35.2581715779598,128.902434797302,가야랜드,관광지,"['경치', '문화']",3,0.7184498038379697
129,경기 용인시 처인구 양지면 대대리 665-1,37.2577188223936,127.276782281439,한터장수오리골,음식점,['맛집'],0,0.7913375736156809
130,경기 용인시 기흥구 상하동 54-1,37.2497743263769,127.146466913431,용인숲속숯가마,찜질방,"['힐링', '자연']",0,0.7923119915673532
131,경북 고령군 덕곡면 옥계리 227-2,35.7718950468586,128.177782058222,숲에안기다캠핑장,액티비티,"['자연', '액티비티']",3,0.7069145601927682
132,부산 동래구 온천동 212-22,35.219308349546,129.081870956962,부산온천포장센터,음식점,['맛집'],3,0.9889781094929582
133,제주특별자치도 서귀포시 성산읍 오조리 337,33.468456743664,126.917455034402,성산갈치맛집,음식점,['맛집'],1,0.5215020695406463
134,충남 예산군 덕산면 사동리 362,36.693972757052,126.656394481322,덕산 스플라스 리솜,액티비티,"['액티비티', '휴양']",2,0.8718319561365968
135,강원특별자치도 평창군 용평면 재산리 983-8,37.5631241959782,128.445607009632,가야지캠핑장,액티비티,"['자연', '힐링']",4,0.6321730555322251
136,서울 중랑구 중화동 73-7,37.5948240960274,127.075728956656,중랑역포차거리,음식점,['맛집'],0,0.5304178750849409
137,강원특별자치도 인제군 인제읍 귀둔리 1060,38.0762030738691,128.369073019368,오아시스정글캠핑장,액티비티,"['자연', '액티비티']",4,0.5897751069946751
138,경기 양주시 장흥면 석현리 343,37.7448301205851,126.959770775476,장흥참숯가마,찜질방,"['힐링', '액티비티']",0,0.8754526345468301
139,경기 양평군 용문면 다문리 188-27,37.4708969884515,127.60022297244,다문188캠핑장,액티비티,"['자연', '힐링']",0,0.9543522623594324
140,부산 서구 암남동 620-24,35.0625411870641,129.021552802797,송도암남공원조개구이,음식점,['맛집'],3,0.8876963282434998
141,충북 제천시 봉양읍 명도리 247-1,37.1601613258417,128.140048303599,제천워터파크캠핑랜드,액티비티,"['휴양', '오락']",4,0.642399884800926
142,강원특별자치도 강릉시 주문진읍 교항리 184-126,37.8895226979372,128.828690805792,주문진대게,음식점,['맛집'],4,0.748271627386002
143,경기 광주시 쌍령동 141,37.4025293029563,127.267849544356,새광주참숯가마,찜질방,"['힐링', '오락']",0,0.5592396266168965
144,강원특별자치도 고성군 토성면 원암리 474-1,38.2104682350417,128.490831208679,소노펠리체델피노,스파,"['휴양', '자연']",4,0.7098211314971987
145,충남 태안군 근흥면 용신리 915-13,36.703223877079,126.237799881216,용신어촌체험마을,액티비티,"['바다', '자연']",2,0.6289200946480299
146,서울 용산구 한강로2가 84-1,37.5312872220554,126.971516442289,용산삼계탕,음식점,['맛집'],0,0.5158090071388949
147,충남 천안시 동남구 북면 납안리 413-6,36.847171073592,127.249217111844,몽키캠핑장,액티비티,"['자연', '휴양']",2,0.6456001943407628
148,경기 포천시 영북면 소회산리 537,38.0754045473508,127.248104805233,캠프다온,액티비티,"['자연', '휴양']",0,0.964193442619863
149,경남 사천시 서포면 비토리 119-217,34.9660067151317,127.976576620112,남촌횟집,음식점,['맛집'],1,0.7653568803232753
150,경기 양평군 단월면 향소리 412-1,37.5650342749723,127.655307601929,푸르른캠핑장,액티비티,"['자연', '휴양']",0,0.6369267389603407
151,경기 고양시 일산서구 대화동 2606,37.6645540981816,126.754526582068,원마운트스노우파크,액티비티,"['오락', '자연']",0,0.5569840162118244
152,경기 용인시 처인구 양지면 대대리 296,37.2582963196459,127.25661224604,운배마루 숯가마,찜질방,"['힐링', '휴양']",0,0.948907976031756
153,경남 김해시 봉황동 223-4,35.2290150199209,128.878969687087,오히루텐,음식점,['맛집'],3,0.5457494391356397
154,전남 고흥군 두원면 풍류리 683,34.6636193394491,127.229570798679,풍류해수욕장캠핑장,관광지,"['바다', '휴양']",1,0.519154158721131
155,대구 중구 남일동 135-3,35.868814196144,128.593029451624,크레이지팡팡,액티비티,"['오락', '액티비티']",3,0.5560597634414997
156,강원특별자치도 평창군 대관령면 횡계리 245-86,37.6588563793081,128.719764408552,신생캠핑장,액티비티,"['자연', '힐링']",4,0.876313650387634
157,충남 태안군 남면 진산리 613-55,36.721933025669,126.273593678074,태안머드오토캠핑,액티비티,"['자연', '힐링']",2,0.9670442782510954
158,부산 해운대구 우동 1436-2,35.154787253959,129.146692803602,윤식당 차돌박이 해운대본점,음식점,['맛집'],3,0.5478439086152189
159,충남 보령시 오천면 원산도리 1671-4,36.3691659208039,126.398214897278,베이그릴121,음식점,['맛집'],2,0.8189096965515021
160,강원특별자치도 강릉시 교동 1839-1,37.7670425472483,128.875781878031,강릉조개마을,음식점,['맛집'],4,0.8260057204561138
161,강원특별자치도 횡성군 강림면 월현리 1215,37.3550844901253,128.152524045121,월강캠프,액티비티,"['자연', '힐링']",4,0.7631688480411868
162,강원특별자치도 화천군 화천읍 신읍리 819,38.1286635308863,127.697319642719,동지화캠핑장,액티비티,"['자연', '힐링']",0,0.5019276893989976
163,경남 통영시 욕지면 서산리 773-2,34.6471472175186,128.233130333377,욕지도새울림캠핑장,액티비티,"['자연', '힐링']",1,0.8461581344674682
164,강원특별자치도 속초시 장사동 577-76,38.2223324550423,128.590080448069,속초대게마을,음식점,['맛집'],4,0.7150640708034921
165,서울 중구 산림동 174,37.567644160229,126.995743761573,향촌식당,음식점,['맛집'],0,0.965834847508021
166,충남 서산시 팔봉면 호리 270-7,36.8518798444712,126.326119646406,서산노을빛바다캠핑장,관광지,"['경치', '바다']",0,0.9985603278706849
167,강원특별자치도 인제군 남면 소치리 544,37.9646343199028,128.130905595325,스테이밸리캠핑장,관광지,"['자연', '힐링']",4,0.8182865683103727
168,강원특별자치도 인제군 기린면 방동리 68-3,37.946787473002,128.388537951646,휴앤아크카페&캠핑장,카페,['카페'],4,0.557997979737265
169,경기 남양주시 진접읍 장현리 162,37.7312674739112,127.187333032173,약수촌,음식점,['맛집'],0,0.6586967282563414
170,부산 사하구 다대동 468-42,35.0452370074093,128.969351190166,다대포 할매집,음식점,['맛집'],3,0.8148787943141822
171,강원특별자치도 춘천시 동면 만천리 329,37.8864090559602,127.774717452797,구봉농원,음식점,['맛집'],4,0.9356055389615667
172,서울 중구 산림동 107,37.5676856192299,126.996127026894,대원식당,음식점,['맛집'],0,0.7106030175844815
173,인천 중구 중산동 1850-258,37.51247645956,126.542956060166,서해수산,음식점,['맛집'],0,0.680466769858325
174,전남 여수시 충무동 614-31,34.7407085748551,127.729560407801,여수 서시장포차,음식점,['맛집'],1,0.8033186283957092
175,부산 수영구 민락동 181-149,35.1552453748854,129.124562006162,못하이바브이바비큐,음식점,['맛집'],3,0.9275571520576273
176,서울 중구 을지로3가 349-1,37.5657709109319,126.989973041455,오오옥,음식점,['맛집'],0,0.5975565943910208
177,인천 중구 중산동 1850-339,37.5115395235259,126.543098518676,만정수산,음식점,['맛집'],0,0.7976737062403858
178,강원특별자치도 영월군 영월읍 영흥리 154-7,37.1994352507635,128.485728576657,별마로 천문대,관광지,"['경치', '관광지']",4,0.8080141631057107
179,경남 고성군 동해면 외산리 792,35.070157675898,128.449956980768,놀터캠핑장,액티비티,"['자연', '휴양']",3,0.7375768963221101
180,인천 강화군 길상면 장흥리 220-3,37.6118879876249,126.510620307506,꼭대기집약수터,음식점,['맛집'],0,0.6800294706939848
181,서울 중구 산림동 190-23,37.5680222238714,126.995908548169,삼미정,음식점,['맛집'],0,0.974132008924447
182,서울 용산구 한남동 626-2,37.5319909329259,127.006193847829,한남야시장,음식점,['맛집'],0,0.9082027204328824
183,부산 영도구 동삼동 산 65-1,35.0672273274782,129.066095130042,영도해녀촌,음식점,"['바다', '맛집']",3,0.577710331911353
184,경남 산청군 시천면 신천리 9-13,35.2433978881778,127.802971340924,산청하이웨이 캠핑장,액티비티,"['자연', '힐링']",1,0.5004085398365594
185,대구 중구 동문동 38-9,35.8716605415691,128.596335089126,백스트릿고성,음식점,['맛집'],3,0.6290587722013568
186,부산 금정구 부곡동 298-17,35.2286648425898,129.089819654561,오투정거장,음식점,['맛집'],3,0.7114168337230227
187,경기 안산시 단원구 대부북동 1865-54,37.2677050773637,126.557896556879,정일수산,음식점,['맛집'],0,0.5810689991777238
188,전북특별자치도 정읍시 산내면 종성리 587-6,35.53320946654,127.088024590194,풍경소리캠핑장,액티비티,"['자연', '힐링']",2,0.6689098014000359
189,경기 안산시 단원구 원곡동 616,37.3195219317827,126.804595155297,안산물썰매장,액티비티,"['오락', '휴양']",0,0.8402857938587394
190,경기 안산시 단원구 대부북동 1851-2,37.2841955060727,126.568614610211,대부도홀리데이캠핑파크,액티비티,"['바다', '휴양']",0,0.8696562398869225
191,경남 밀양시 산내면 삼양리 62,35.5817499611008,128.986907064457,밀양얼음골압구정무지개계곡,관광지,"['자연', '액티비티']",3,0.909190202603049
192,경기 양주시 장흥면 석현리 256-2,37.7500040342306,126.945267317208,장흥솔내음,음식점,['맛집'],0,0.907098234200593
193,울산 울주군 상북면 이천리 313,35.5467497814887,129.011548815228,철구소계곡,관광지,"['자연', '액티비티']",3,0.6613891279968016
194,광주 남구 구동 21-1,35.1470732343041,126.910095678933,광주공원포차거리,음식점,['맛집'],1,0.7664012756581247
195,경기 양주시 장흥면 교현리 127-2,37.7147952162501,126.972453920307,히든밸리 송추,액티비티,"['액티비티', '휴양']",0,0.868961503144939
196,경북 상주시 은척면 남곡리 산 50,36.5335975541298,128.040757747721,성주봉 자연휴양림,관광지,"['자연', '휴양']",2,0.8061405971915725
197,경기 양주시 장흥면 석현리 364-2,37.7388866592243,126.955168293337,장흥주막촌,음식점,['맛집'],0,0.7899301264643495
198,경기 포천시 이동면 도평리 23-2,38.0771306836296,127.41815692921,청운쉼터,카페,['카페'],0,0.906137567069563
199,경남 김해시 생림면 나전리 30-22,35.2755523792228,128.887666847229,필립스가든,음식점,['맛집'],3,0.9726097285707486
200,제주특별자치도 서귀포시 상예동 3706,33.2652746183483,126.380926917186,중문고등어쌈밥,음식점,['맛집'],1,0.9488182680284918
201,경북 칠곡군 가산면 학하리 1206-5,36.086110373202,128.485044164054,가산수피아 물놀이뜰,액티비티,"['오락', '휴양']",3,0.6350969626023851
202,강원특별자치도 고성군 죽왕면,38.3287596789233,128.525205848883,자작도해수욕장,관광지,"['바다', '자연']",4,0.559948670543027
203,경기 가평군 북면 도대리 336-21,37.9530517885441,127.475348846739,계곡풍경캠핑장,액티비티,"['자연', '휴양']",0,0.6442233457489677
204,경남 양산시 하북면 용연리 277-3,35.4444770360853,129.093564338749,내원사계곡,관광지,"['자연', '휴양']",3,0.9005133350921631
205,대구 달서구 송현동 530-25,35.8334651206532,128.545692223384,대구나무집,음식점,['맛집'],3,0.6581148057803458
206,경기 용인시 처인구 양지면 평창리 661-11,37.2154728730706,127.311602899611,칠곡보사계절썰매장,액티비티,"['오락', '휴양']",0,0.87174225496224
207,경남 통영시 도산면 오륜리 34-5,34.8980861311481,128.351681960495,더카트인통영,액티비티,"['액티비티', '오락']",3,0.7961947014020214
208,경남 양산시 원동면 선리 119-1,35.5225187432611,129.007783473212,배내골부산식당,음식점,['맛집'],3,0.9965405846458802
209,경기 용인시 처인구 포곡읍 영문리 168,37.2837274373729,127.202573536396,비위치 셀프바베큐,음식점,['맛집'],0,0.5594654103095842
210,경기 양주시 장흥면 일영리 33-2,37.7221587425812,126.947633245628,싸릿골초가,음식점,['맛집'],0,0.9142055223316383
211,강원특별자치도 춘천시 남산면 백양리 166,37.799820484891,127.58869198603,숲이야기 캠핑장,액티비티,"['자연', '휴양']",0,0.5231754720042554
212,경기 가평군 상면 행현리 910,37.7739445520508,127.342933236642,축령산 히든밸리 캠핑장,액티비티,"['자연', '휴양']",0,0.8197704055279373
213,강원특별자치도 춘천시 남산면 창촌리 434-1,37.7634015852879,127.630093987803,춘천 발리376,관광지,"['휴양', '액티비티']",0,0.7689806473913656
214,경기 양주시 장흥면 일영리 32-3,37.7218994734432,126.947297573429,양주 너나들이,음식점,['맛집'],0,0.6224043951983482
215,경남 남해군 상주면 상주리 1248-1,34.7201392137581,127.985835591986,상주은모래비치 캠핑장,액티비티,"['바다', '휴양']",1,0.6313706963794545
216,서울 종로구 창신동 23-446,37.5784209825389,127.010925262971,창창,음식점,['맛집'],0,0.6935355074125277
217,경기 양주시 장흥면 석현리 352-2,37.7397278603511,126.958265401885,장흥한옥수영장,액티비티,"['휴양', '오락']",0,0.7420008002858476
218,제주특별자치도 제주시 구좌읍 행원리 575-6,33.5574597964789,126.811200096587,코난비치,관광지,"['바다', '자연']",1,0.5788689703737651
219,제주특별자치도 서귀포시 호근동 1645,33.2414252457487,126.526846915419,속골,음식점,['맛집'],1,0.7202921412410098
220,경기 의정부시 자일동 197,37.7637935494491,127.098580189433,자일농장가든,액티비티,"['오락', '휴양']",0,0.5442101124055847
221,전남 여수시 오천동 75,34.7973538637905,127.7559081641,여수 선베드 카페,카페,['카페'],1,0.7496355926391748
222,경기 고양시 덕양구 효자동 46-4,37.6786185054764,126.958324597018,북한산천연옥워터파크,액티비티,"['휴양', '자연']",0,0.7698931066928738
223,제주특별자치도 제주시 애월읍 하귀2리 1670-1,33.4842537470554,126.402548064087,도시해녀,액티비티,"['액티비티', '자연']",1,0.6937693391563247
224,전북특별자치도 부안군 변산면 격포리 290-2,35.6270151045994,126.468647853865,채석강바다길포차,음식점,['맛집'],2,0.7465565025344449
225,경북 포항시 남구 장기면 신창리,35.8884795303385,129.524297019714,신창간이해변,관광지,"['바다', '자연']",3,0.7844979156726354
226,경북 경산시 와촌면 대한리 168-3,35.9707416343045,128.786881291575,참새미골,음식점,['맛집'],3,0.7606917488702409
227,충북 제천시 덕산면 도전리 1555,36.8981973548469,128.130329110228,잇츠캠핑,액티비티,"['자연', '휴양']",2,0.5902453022649912
228,강원특별자치도 양양군 현남면 시변리 33-54,37.9721508093789,128.76104522887,길수산,음식점,['맛집'],4,0.6099191161699806
229,서울 마포구 연남동 382-2,37.560940166373,126.925724536537,서양면옥,음식점,['맛집'],0,0.632865201465007
230,부산 해운대구 중동 611,35.160293893221,129.189489431822,노란 마후라,음식점,"['바다', '맛집']",3,0.9997414642932858
231,경남 밀양시 산외면 희곡리 32-2,35.5435595656896,128.860250631742,밀양 미르 캠핑장,액티비티,"['자연', '휴양']",3,0.7508187268746463
232,경남 양산시 원동면 원리 1019-35,35.3537888914954,128.932927284402,카페아덴,카페,['카페'],3,0.8536448589379544
233,경기 과천시 막계동 159-1,37.4364522885613,127.01389757579,서울대공원캠핑장,관광지,"['자연', '휴양']",0,0.6014130169797196
234,경남 밀양시 산내면 남명리 1968-90,35.5878558363954,128.956324784186,얼음골폭포관광농원,관광지,"['자연', '액티비티']",3,0.7601044492694451
235,전북특별자치도 완주군 운주면 고당리 561,36.0146854200812,127.350995479301,운주계곡캠핑장,관광지,"['자연', '액티비티']",2,0.7187835049609705
236,울산 울주군 상북면 등억알프스리 산 177-2,35.5471199339197,129.092804646327,자수정 동굴나라 물놀이장,관광지,"['자연', '오락']",3,0.6012344672340799
237,경남 밀양시 단장면 단장리 4-2,35.5161121597341,128.86093611526,단장숲유원지,액티비티,"['자연', '휴양']",3,0.6097246029214705
238,경기 광주시 남한산성면 불당리 339,37.4536340425204,127.209996382774,두메산골집,음식점,['맛집'],0,0.6203038726821963
239,경남 양산시 원동면 선리 6,35.5217640132366,129.017492275282,캠프포레,액티비티,"['자연', '휴양']",3,0.8693067334432298
240,부산 동래구 안락동 631-13,35.1918029312349,129.102166358527,로산가옥,음식점,['맛집'],3,0.8720486723655663
241,경남 합천군 봉산면 압곡리 107-1,35.642443516241,128.057848690724,마노아워터 캠핑장,액티비티,"['자연', '휴양']",3,0.9336658267049788
242,제주특별자치도 제주시 이호일동,33.4993272538246,126.457478118712,이호테우 해변포차,음식점,['맛집'],1,0.6683116162941759
243,부산 강서구 명지동 1526-2,35.0987298496177,128.928191007526,명지 강변조개구이,음식점,['맛집'],3,0.7594224627444504
244,광주 광산구 지평동 33-2,35.1510960376254,126.742918656999,광주 썬바라기,음식점,['맛집'],1,0.8632456895120857
245,강원특별자치도 삼척시 근덕면,37.3792784455933,129.225825562476,용화해수욕장,관광지,"['바다', '액티비티']",4,0.780513227696845
246,부산 해운대구 우동 622-2,35.158488646796,129.157233978723,해운대 포장마차촌,음식점,['맛집'],3,0.930245322143944
247,강원특별자치도 삼척시 근덕면 장호리 1-10,37.2885471483187,129.318049766635,마카올래,음식점,['맛집'],4,0.5108632227523672
248,경기 남양주시 화도읍 금남리 618-2,37.6318067354765,127.350963153008,금남 멧돼지,음식점,['맛집'],0,0.8480997458017492
249,서울 도봉구 도봉동 469-10,37.6763900429712,127.033088398837,무수아취,음식점,['맛집'],0,0.5655640255642093
250,경남 합천군 대병면 유전리 183-4,35.5344335815559,127.999937793223,합천 해피캠핑장,관광지,"['자연', '휴양']",3,0.758026483179396
251,강원특별자치도 원주시 신림면 황둔리 1000,37.2442866834916,128.165218141577,산노리 캠핑장,관광지,"['자연', '액티비티']",4,0.6962485499477724
252,경기 안성시 공도읍 신두리 451,36.9920882944177,127.194405718721,안성팜랜드,관광지,"['자연', '문화']",0,0.7261464034787357
253,경기 가평군 북면 소법리 133-6,37.9032775495251,127.558615513674,가평 우리들캠핑장,관광지,"['자연', '액티비티']",0,0.8838658195821336
254,전북특별자치도 완주군 운주면 산북리 415,36.1067584579776,127.337074626893,대둔산 캠핑펜션 오토캠핑장,액티비티,"['계곡', '산']",2,0.5452979732515948
255,부산 수영구 남천동 363-3,35.1406895794544,129.108644815631,남천녹차팥빙수,음식점,['맛집'],3,0.524518343571686
256,대구 달성군 옥포읍 기세리 306,35.7803448947998,128.480288596909,옥연지 송해공원,관광지,"['경치', '자연']",3,0.9689052915334534
257,충남 보령시 신흑동 2209-3,36.3208378219891,126.506090133116,대천짚트랙,액티비티,"['액티비티', '자연']",2,0.7431184478376107
258,경기 가평군 설악면 가일리 183,37.6034427074418,127.495603342069,민기남씨네,음식점,['맛집'],0,0.7055280255042085
259,부산 기장군 기장읍 시랑리 615-1,35.1823746936464,129.208957923809,코랄라니,카페,['카페'],3,0.5761297068592348
260,강원특별자치도 양양군 현북면 법수치리 173-6,37.8967874845508,128.614852495746,법수치계곡,관광지,"['자연', '힐링']",4,0.7515452516844563
261,경기 연천군 군남면 황지리 1,38.0440996635017,127.057564925296,스톤브룩 캠핑장,관광지,"['자연', '액티비티']",0,0.8331172080202756
262,부산 서구 남부민동 523-28,35.0853763451919,129.026455253018,부산 등대할매집,음식점,['맛집'],3,0.947195232329406
263,울산 울주군 상북면 등억알프스리 549-5,35.5583403428906,129.070919546667,명성종가집,음식점,['맛집'],3,0.6953164709376121
264,강원특별자치도 강릉시 성산면 산북리 810,37.7110324945191,128.834073334516,별내리는산북,음식점,"['맛집', '자연']",4,0.5646397020342774
265,경북 포항시 남구 장기면 영암리 344-2,35.909905706805,129.524976303827,백경 오토 캠핑장,액티비티,"['바다', '휴양']",3,0.8784724235128694
266,부산 해운대구 중동 555-2,35.1612480539439,129.191400314285,블루라인파크,관광지,"['경치', '야경']",3,0.6523412010675809
267,서울 마포구 합정동 352-6,37.5451051717877,126.908460278375,잠두봉더나인,음식점,['맛집'],0,0.857186940001632
268,충북 청주시 상당구 낭성면 현암리 39,36.6440067012553,127.563113127635,바다랑 캠핑장,액티비티,"['자연', '휴양']",2,0.9005164702620014
269,인천 옹진군 영흥면 내리 213-32,37.2553569166379,126.481135955535,플로레도커피 영흥점,카페,['카페'],0,0.9815772284476558
270,경기 용인시 처인구 포곡읍 전대리 310,37.294066695953,127.202128029885,에버랜드,관광지,"['액티비티', '오락']",0,0.5854275805066982
271,제주특별자치도 제주시 구좌읍 월정리 885,33.5531562333126,126.790793251853,월정리 달이뜨는식탁,음식점,['맛집'],1,0.6313880143452631
272,대구 수성구 상동 463-2,35.8285898825733,128.613368679476,아르떼 수성랜드,액티비티,"['액티비티', '오락']",3,0.6939306119977766
273,전남 구례군 산동면 위안리,35.3395797441386,127.494226128895,산수유마을,관광지,"['경치', '자연']",1,0.9091591804631047
274,강원특별자치도 동해시 묵호진동 13-48,37.5542038317885,129.120361489872,해랑전망대,관광지,"['경치', '바다']",4,0.717816183290078
